576972946719,1744316765544
576972946720,1744316765616
779351395424,1744316765726
576972946721,1744316765831
779351395425,1744316765994
779351395426,1744316766122
576972946722,1744316766147
779351395427,1744316766168
576972946723,1744316766197
576972946724,1744316766399
779351395428,1744316766423
576972946725,1744316766497
779351395429,1744316766661
576972946726,1744316766859
779351395430,1744316766920
576972946727,1744316766937
779351395431,1744316766999
576972946728,1744316767212
779351395432,1744316767235
779351395433,1744316767302
576972946729,1744316767310
576972946730,1744316767586
779351395434,1744316767614
576972946731,1744316767622
779351395435,1744316767660
576972946732,1744316767770
779351395436,1744316767880
779351395437,1744316767956
576972946733,1744316767972
576972946734,1744316767999
779351395438,1744316768247
576972946735,1744316768291
779351395439,1744316768326
576972946736,1744316768433
779351395440,1744316768454
576972946737,1744316768531
779351395441,1744316768597
576972946738,1744316768608
779351395442,1744316768643
576972946739,1744316768940
779351395443,1744316768953
576972946740,1744316768990
779351395444,1744316769129
576972946741,1744316769204
779351395445,1744316769221
779351395446,1744316769244
576972946742,1744316769249
576972946743,1744316769470
576972946744,1744316769613
779351395447,1744316769652
779351395448,1744316769785
576972946745,1744316769898
779351395449,1744316769942
576972946746,1744316769980
576972946747,1744316770049
779351395450,1744316770138
779351395451,1744316770285
576972946748,1744316770299
779351395452,1744316770304
576972946749,1744316770429
779351395453,1744316770611
779351395454,1744316770670
576972946750,1744316770737
576972946751,1744316770787
779351395455,1744316770954
779351395456,1744316770954
576972946752,1744316770972
576972946753,1744316770974
779351395457,1744316771204
576972946754,1744316771342
576972946755,1744316771389
779351395458,1744316771400
779351395459,1744316771449
779351395460,1744316771584
576972946756,1744316771620
576972946757,1744316771664
779351395461,1744316771788
779351395462,1744316772073
576972946759,1744316772075
576972946758,1744316772077
779351395463,1744316772119
576972946760,1744316772279
779351395464,1744316772289
576972946761,1744316772325
779351395465,1744316772363
576972946762,1744316772437
576972946763,1744316772754
779351395466,1744316772757
779351395467,1744316772844
576972946764,1744316772900
779351395468,1744316772919
576972946765,1744316772971
779351395469,1744316773094
576972946766,1744316773116
779351395470,1744316773176
576972946767,1744316773417
779351395471,1744316773520
576972946768,1744316773528
779351395472,1744316773545
576972946769,1744316773617
779351395473,1744316773730
576972946771,1744316773749
576972946770,1744316773751
779351395474,1744316773808
779351395475,1744316773809
576972946772,1744316774105
779351395476,1744316774180
576972946773,1744316774185
779351395477,1744316774346
779351395478,1744316774410
576972946774,1744316774417
779351395479,1744316774436
576972946775,1744316774466
576972946776,1744316774599
779351395480,1744316774600
576972946777,1744316774846
779351395481,1744316774853
576972946778,1744316774898
779351395482,1744316775002
779351395483,1744316775073
576972946779,1744316775076
576972946780,1744316775122
779351395484,1744316775197
779351395485,1744316775236
576972946781,1744316775272
576972946782,1744316775512
779351395486,1744316775519
576972946783,1744316775549
779351395487,1744316775648
779351395488,1744316775724
576972946785,1744316775811
779351395489,1744316775860
576972946786,1744316775879
779351395490,1744316775944
576972946784,1744316776003
576972946787,1744316776156
779351395491,1744316776196
576972946788,1744316776235
779351395492,1744316776281
576972946789,1744316776477
576972946790,1744316776528
779351395494,1744316776540
779351395493,1744316776542
576972946791,1744316776575
779351395495,1744316776626
576972946792,1744316776829
779351395496,1744316776880
576972946793,1744316776919
779351395497,1744316777104
576972946794,1744316777149
779351395498,1744316777177
576972946795,1744316777305
779351395499,1744316777314
576972946796,1744316777332
779351395500,1744316777362
576972946797,1744316777477
779351395501,1744316777539
576972946798,1744316777565
779351395502,1744316777786
576972946799,1744316777826
576972946800,1744316777978
779351395503,1744316777999
779351395504,1744316777999
576972946801,1744316778030
779351395505,1744316778119
576972946802,1744316778223
779351395506,1744316778286
576972946803,1744316778357
779351395507,1744316778429
576972946804,1744316778647
779351395508,1744316778659
576972946805,1744316778678
779351395509,1744316778735
576972946806,1744316778765
779351395510,1744316778784
576972946807,1744316778920
779351395511,1744316778949
576972946808,1744316779014
779351395512,1744316779100
779351395513,1744316779322
576972946810,1744316779322
576972946809,1744316779325
779351395514,1744316779369
779351395515,1744316779392
576972946811,1744316779464
576972946812,1744316779565
779351395516,1744316779610
576972946813,1744316779648
576972946814,1744316779742
779351395517,1744316779754
576972946815,1744316779970
779351395518,1744316779976
779351395519,1744316779977
576972946816,1744316780020
779351395520,1744316780061
576972946817,1744316780109
779351395521,1744316780306
576972946818,1744316780318
779351395522,1744316780366
779351395523,1744316780377
576972946819,1744316780419
576972946820,1744316780637
779351395524,1744316780644
576972946821,1744316780689
779351395525,1744316780736
576972946822,1744316780768
779351395526,1744316780781
576972946823,1744316780968
576972946824,1744316781021
779351395527,1744316781037
779351395528,1744316781202
576972946825,1744316781209
779351395529,1744316781302
576972946826,1744316781354
779351395530,1744316781399
576972946827,1744316781409
779351395531,1744316781446
576972946828,1744316781499
779351395532,1744316781624
779351395533,1744316781671
576972946829,1744316781697
576972946830,1744316781879
779351395534,1744316781882
576972946831,1744316781975
779351395535,1744316782053
576972946832,1744316782071
779351395536,1744316782087
779351395537,1744316782122
576972946833,1744316782161
576972946834,1744316782289
779351395538,1744316782330
576972946835,1744316782374
779351395539,1744316782547
576972946836,1744316782562
779351395540,1744316782638
576972946837,1744316782703
779351395541,1744316782732
576972946838,1744316782749
779351395542,1744316782774
576972946839,1744316782947
779351395544,1744316783042
779351395543,1744316783044
576972946840,1744316783050
576972946841,1744316783195
779351395545,1744316783230
576972946842,1744316783280
779351395546,1744316783365
576972946844,1744316783405
576972946843,1744316783410
779351395547,1744316783452
779351395548,1744316783584
779351395549,1744316783715
576972946845,1744316783729
576972946846,1744316783731
779351395550,1744316783865
576972946847,1744316783968
779351395551,1744316783994
779351395552,1744316784042
576972946848,1744316784057
576972946849,1744316784191
779351395553,1744316784262
576972946850,1744316784376
576972946851,1744316784376
779351395554,1744316784444
779351395555,1744316784517
576972946852,1744316784580
779351395556,1744316784599
576972946853,1744316784631
779351395557,1744316784683
576972946854,1744316784737
779351395558,1744316784864
576972946855,1744316784942
779351395559,1744316785039
576972946856,1744316785084
779351395560,1744316785176
576972946857,1744316785192
779351395561,1744316785260
576972946858,1744316785349
576972946859,1744316785349
779351395562,1744316785401
779351395563,1744316785488
576972946860,1744316785532
779351395564,1744316785680
779351395565,1744316785705
576972946861,1744316785757
576972946862,1744316785803
779351395566,1744316785944
779351395567,1744316785981
576972946863,1744316785985
576972946864,1744316785985
779351395568,1744316786067
779351395569,1744316786160
576972946865,1744316786161
576972946866,1744316786314
576972946867,1744316786333
779351395570,1744316786340
779351395571,1744316786384
576972946868,1744316786502
779351395572,1744316786601
576972946869,1744316786632
779351395573,1744316786647
576972946870,1744316786716
576972946871,1744316786773
779351395574,1744316786783
779351395575,1744316786911
779351395576,1744316786931
576972946872,1744316786977
779351395577,1744316787025
576972946873,1744316787026
576972946874,1744316787158
779351395578,1744316787244
779351395579,1744316787288
576972946875,1744316787313
576972946876,1744316787359
779351395580,1744316787496
576972946877,1744316787509
779351395581,1744316787541
576972946878,1744316787596
779351395582,1744316787611
576972946879,1744316787690
779351395583,1744316787749
576972946880,1744316787822
779351395584,1744316787952
576972946881,1744316787964
779351395585,1744316787971
576972946882,1744316788157
576972946883,1744316788160
779351395586,1744316788182
779351395587,1744316788224
576972946884,1744316788242
779351395588,1744316788256
576972946885,1744316788523
779351395589,1744316788576
576972946886,1744316788594
779351395590,1744316788619
576972946887,1744316788642
779351395591,1744316788660
576972946888,1744316788794
779351395592,1744316788860
576972946889,1744316788871
779351395593,1744316788897
576972946890,1744316788951
779351395594,1744316788980
576972946891,1744316789371
576972946893,1744316789371
576972946892,1744316789371
779351395595,1744316789391
779351395597,1744316789392
779351395596,1744316789394
576972946894,1744316789454
576972946895,1744316789526
779351395598,1744316789531
779351395599,1744316789566
576972946896,1744316789601
779351395600,1744316789710
779351395602,1744316792003
779351395601,1744316792005
779351395605,1744316792037
576972946897,1744316792057
576972946901,1744316792057
576972946903,1744316792058
576972946902,1744316792058
576972946899,1744316792059
576972946898,1744316792059
779351395603,1744316792071
576972946900,1744316792088
779351395606,1744316792112
779351395604,1744316792112
779351395607,1744316792650
576972946904,1744316792661
779351395609,1744316792682
779351395608,1744316792686
576972946905,1744316792700
779351395610,1744316792727
576972946907,1744316792736
576972946906,1744316792738
779351395611,1744316792871
779351395612,1744316792875
576972946908,1744316792881
779351395613,1744316792903
576972946909,1744316792967
576972946910,1744316793307
779351395614,1744316793347
779351395615,1744316793373
576972946911,1744316793395
576972946912,1744316793448
779351395616,1744316793454
779351395617,1744316793492
576972946913,1744316793501
779351395618,1744316793544
576972946914,1744316793622
576972946915,1744316793679
779351395619,1744316793727
576972946916,1744316793773
779351395621,1744316794033
779351395620,1744316794033
576972946917,1744316794041
576972946918,1744316794066
779351395622,1744316794165
576972946919,1744316794180
779351395623,1744316794200
576972946920,1744316794209
779351395624,1744316794259
576972946921,1744316794348
779351395625,1744316794361
576972946922,1744316794399
779351395626,1744316794435
779351395627,1744316794708
576972946923,1744316794726
576972946924,1744316794726
779351395628,1744316794827
576972946925,1744316794869
779351395629,1744316794914
576972946926,1744316794921
779351395630,1744316794959
779351395631,1744316795006
576972946927,1744316795010
576972946928,1744316795159
779351395632,1744316795235
576972946929,1744316795245
779351395633,1744316795350
779351395634,1744316795353
576972946930,1744316795432
576972946931,1744316795474
779351395635,1744316795535
576972946932,1744316795578
779351395636,1744316795582
576972946933,1744316795624
779351395637,1744316795672
576972946934,1744316795819
576972946935,1744316795867
779351395638,1744316795921
779351395639,1744316795968
576972946936,1744316795997
779351395640,1744316796015
576972946937,1744316796092
779351395641,1744316796147
576972946938,1744316796166
576972946939,1744316796215
779351395642,1744316796239
779351395643,1744316796286
576972946940,1744316796313
779351395644,1744316796525
576972946941,1744316796589
779351395645,1744316796594
779351395646,1744316796637
576972946942,1744316796638
576972946943,1744316796685
779351395647,1744316796730
576972946944,1744316796836
779351395648,1744316796895
779351395649,1744316796965
576972946945,1744316796966
576972946946,1744316797014
779351395650,1744316797081
576972946947,1744316797158
779351395651,1744316797247
576972946948,1744316797252
779351395652,1744316797290
576972946949,1744316797347
779351395653,1744316797359
576972946950,1744316797442
779351395654,1744316797497
576972946951,1744316797524
779351395655,1744316797626
576972946952,1744316797658
779351395656,1744316797714
576972946953,1744316797744
779351395657,1744316797803
779351395658,1744316797874
576972946954,1744316797913
576972946955,1744316797955
779351395659,1744316798007
576972946956,1744316798029
779351395660,1744316798091
779351395661,1744316798132
576972946957,1744316798134
576972946958,1744316798182
779351395662,1744316798265
779351395663,1744316798350
576972946959,1744316798398
576972946960,1744316798441
779351395664,1744316798551
779351395665,1744316798624
779351395666,1744316798627
576972946961,1744316798629
576972946962,1744316798629
576972946963,1744316798751
779351395667,1744316798799
576972946964,1744316798834
779351395668,1744316798842
576972946965,1744316798937
779351395669,1744316799022
576972946966,1744316799061
779351395670,1744316799062
576972946967,1744316799107
779351395671,1744316799201
779351395672,1744316799265
576972946968,1744316799309
576972946969,1744316799312
576972946970,1744316799453
779351395674,1744316799483
576972946971,1744316799497
779351395675,1744316799533
779351395673,1744316799577
576972946972,1744316799662
576972946973,1744316799691
779351395676,1744316799743
779351395677,1744316799744
576972946974,1744316799821
779351395678,1744316799822
576972946975,1744316799967
779351395679,1744316800069
576972946976,1744316800113
779351395680,1744316800163
576972946977,1744316800203
779351395681,1744316800246
576972946978,1744316800294
779351395683,1744316800365
779351395682,1744316800367
576972946980,1744316800380
576972946979,1744316800416
779351395684,1744316800434
576972946981,1744316800489
779351395685,1744316800642
576972946982,1744316800642
779351395686,1744316800772
576972946983,1744316800819
779351395687,1744316800855
576972946984,1744316800865
779351395688,1744316800902
576972946985,1744316800957
576972946986,1744316801005
779351395689,1744316801049
779351395690,1744316801081
779351395691,1744316801207
576972946988,1744316801211
576972946987,1744316801211
779351395692,1744316801294
576972946989,1744316801307
779351395693,1744316801429
576972946990,1744316801457
576972946991,1744316801506
779351395694,1744316801522
779351395695,1744316801567
576972946992,1744316801589
779351395696,1744316801657
779351395697,1744316801680
576972946993,1744316801684
576972946994,1744316801873
576972946995,1744316801876
779351395698,1744316801877
779351395699,1744316801922
576972946996,1744316801971
779351395700,1744316802087
576972946997,1744316802139
779351395701,1744316802181
576972946998,1744316802199
576972946999,1744316802201
779351395702,1744316802270
779351395703,1744316802292
779351395704,1744316802341
576972947000,1744316802392
779351395706,1744316802547
779351395705,1744316802549
576972947001,1744316802552
576972947002,1744316802552
576972947003,1744316802635
779351395707,1744316802752
576972947004,1744316802772
779351395708,1744316802834
576972947005,1744316802916
779351395709,1744316802921
576972947006,1744316802992
779351395710,1744316803006
576972947007,1744316803033
779351395711,1744316803047
779351395712,1744316803309
576972947008,1744316803354
576972947009,1744316803356
779351395713,1744316803395
576972947010,1744316803404
779351395714,1744316803438
576972947011,1744316803502
576972947012,1744316803566
779351395716,1744316803586
779351395715,1744316803586
576972947013,1744316803639
779351395718,1744316803654
779351395717,1744316803657
576972947014,1744316803741
576972947015,1744316803783
779351395719,1744316803969
779351395720,1744316804025
779351395721,1744316804026
576972947016,1744316804046
576972947017,1744316804091
576972947018,1744316804139
779351395722,1744316804162
576972947019,1744316804224
779351395723,1744316804235
779351395724,1744316804276
576972947020,1744316804335
576972947021,1744316804382
576972947022,1744316804442
779351395725,1744316804452
779351395726,1744316804525
576972947023,1744316804639
576972947024,1744316804679
779351395727,1744316804684
576972947025,1744316804732
576972947026,1744316804807
779351395729,1744316804816
779351395730,1744316804840
779351395728,1744316804924
576972947027,1744316804942
779351395731,1744316804972
779351395732,1744316805019
576972947028,1744316805021
576972947029,1744316805105
779351395733,1744316805152
576972947030,1744316805296
576972947031,1744316805331
779351395734,1744316805345
779351395735,1744316805348
576972947032,1744316805380
779351395736,1744316805412
576972947033,1744316805472
779351395737,1744316805504
576972947034,1744316805552
779351395738,1744316805600
576972947035,1744316805611
779351395739,1744316805621
576972947036,1744316805642
779351395740,1744316805764
576972947037,1744316805823
779351395742,1744316805977
779351395741,1744316805979
576972947038,1744316805991
779351395743,1744316806010
576972947039,1744316806030
576972947040,1744316806075
779351395744,1744316806138
576972947041,1744316806167
779351395745,1744316806184
779351395746,1744316806242
576972947042,1744316806262
576972947043,1744316806305
576972947044,1744316806376
779351395747,1744316806433
779351395748,1744316806473
779351395749,1744316806620
576972947045,1744316806637
576972947046,1744316806642
576972947047,1744316806687
779351395750,1744316806695
779351395751,1744316806749
576972947048,1744316806778
779351395752,1744316806809
576972947049,1744316806825
779351395753,1744316806892
576972947050,1744316806981
576972947051,1744316807015
779351395755,1744316807064
779351395754,1744316807067
576972947052,1744316807165
779351395756,1744316807278
779351395757,1744316807278
576972947053,1744316807302
779351395758,1744316807317
576972947054,1744316807401
576972947055,1744316807419
779351395759,1744316807445
576972947056,1744316807455
779351395760,1744316807490
576972947057,1744316807578
779351395761,1744316807619
576972947058,1744316807678
779351395762,1744316807678
576972947059,1744316807809
779351395763,1744316807864
779351395764,1744316807892
576972947060,1744316807950
779351395765,1744316807962
576972947063,1744316808062
576972947062,1744316808062
779351395766,1744316808076
779351395767,1744316808119
576972947064,1744316808148
576972947061,1744316808196
779351395768,1744316808210
576972947065,1744316808302
779351395769,1744316808339
576972947066,1744316808384
779351395770,1744316808540
576972947067,1744316808549
576972947068,1744316808602
779351395771,1744316808604
576972947069,1744316808671
779351395772,1744316808733
576972947070,1744316808755
779351395773,1744316808769
779351395774,1744316808815
576972947071,1744316808857
779351395775,1744316808900
576972947072,1744316808957
779351395776,1744316808989
576972947073,1744316809037
779351395777,1744316809118
576972947074,1744316809170
779351395778,1744316809213
779351395779,1744316809259
576972947075,1744316809297
576972947076,1744316809339
576972947077,1744316809381
779351395780,1744316809420
779351395781,1744316809466
576972947078,1744316809479
779351395782,1744316809516
576972947079,1744316809566
779351395783,1744316809611
576972947080,1744316809627
779351395784,1744316809690
576972947081,1744316809719
779351395785,1744316809772
576972947082,1744316809800
779351395786,1744316809897
576972947083,1744316809929
779351395787,1744316809964
779351395788,1744316810007
576972947085,1744316810020
576972947084,1744316810020
779351395789,1744316810091
576972947086,1744316810155
779351395790,1744316810175
576972947087,1744316810202
779351395791,1744316810267
576972947088,1744316810288
779351395792,1744316810320
576972947089,1744316810437
779351395793,1744316810528
576972947090,1744316810579
779351395794,1744316810624
779351395795,1744316810676
576972947091,1744316810685
576972947092,1744316810699
779351395796,1744316810715
576972947093,1744316810779
576972947094,1744316810780
779351395797,1744316810814
779351395798,1744316810855
576972947095,1744316810956
779351395799,1744316810998
576972947096,1744316810999
779351395800,1744316811195
576972947097,1744316811216
779351395801,1744316811282
576972947098,1744316811332
779351395803,1744316811345
779351395802,1744316811349
576972947099,1744316811404
576972947100,1744316811436
779351395804,1744316811444
576972947101,1744316811488
779351395805,1744316811527
576972947102,1744316811603
779351395807,1744316811640
779351395806,1744316811640
576972947104,1744316811644
576972947103,1744316811653
779351395808,1744316811952
779351395809,1744316812006
576972947105,1744316812019
576972947106,1744316812021
779351395810,1744316812054
576972947107,1744316812115
779351395811,1744316812121
576972947108,1744316812162
779351395812,1744316812216
576972947109,1744316812229
779351395813,1744316812241
576972947110,1744316812264
779351395814,1744316812279
779351395815,1744316812283
576972947111,1744316812306
576972947112,1744316812349
779351395816,1744316812619
779351395817,1744316812684
576972947114,1744316812708
576972947113,1744316812708
779351395818,1744316812720
779351395819,1744316812746
576972947115,1744316812779
576972947116,1744316812782
779351395821,1744316812884
779351395820,1744316812885
576972947117,1744316812887
779351395822,1744316812910
576972947119,1744316812927
576972947118,1744316812927
779351395823,1744316812957
576972947120,1744316812994
779351395824,1744316813287
779351395825,1744316813334
576972947122,1744316813355
576972947121,1744316813355
779351395826,1744316813387
576972947123,1744316813402
779351395827,1744316813432
779351395828,1744316813491
576972947124,1744316813524
576972947126,1744316813569
576972947127,1744316813571
576972947125,1744316813569
779351395829,1744316813572
779351395831,1744316813619
576972947128,1744316813661
779351395830,1744316813846
779351395832,1744316813916
779351395833,1744316813987
576972947130,1744316814005
576972947129,1744316814014
779351395834,1744316814018
576972947131,1744316814062
779351395835,1744316814063
576972947132,1744316814141
779351395836,1744316814196
576972947133,1744316814222
576972947134,1744316814225
779351395837,1744316814227
779351395838,1744316814273
576972947135,1744316814320
779351395839,1744316814363
576972947136,1744316814517
779351395840,1744316814574
576972947138,1744316814673
576972947137,1744316814675
779351395841,1744316814692
779351395842,1744316814696
576972947139,1744316814770
779351395843,1744316814779
576972947140,1744316814810
576972947141,1744316814833
779351395844,1744316814845
